Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QL","Livestock Primary","229","United Kingdom","5510","Production","882","Milk, whole fresh cow","1987","1987","tonnes","15508000","","Official data"
"QL","Livestock Primary","229","United Kingdom","5510","Production","882","Milk, whole fresh cow","1988","1988","tonnes","15133000","","Official data"
"QL","Livestock Primary","229","United Kingdom","5510","Production","882","Milk, whole fresh cow","1989","1989","tonnes","14913000","","Official data"
"QL","Livestock Primary","229","United Kingdom","5510","Production","882","Milk, whole fresh cow","1990","1990","tonnes","15251204","","Official data"
"QL","Livestock Primary","229","United Kingdom","5510","Production","882","Milk, whole fresh cow","1991","1991","tonnes","14762812","","Official data"
"QL","Livestock Primary","229","United Kingdom","5510","Production","882","Milk, whole fresh cow","1992","1992","tonnes","14776300","","Official data"
"QL","Livestock Primary","229","United Kingdom","5510","Production","882","Milk, whole fresh cow","1993","1993","tonnes","14828900","","Official data"
"QL","Livestock Primary","229","United Kingdom","5510","Production","882","Milk, whole fresh cow","1994","1994","tonnes","14990700","","Official data"
"QL","Livestock Primary","229","United Kingdom","5510","Production","882","Milk, whole fresh cow","1995","1995","tonnes","14844300","","Official data"
"QL","Livestock Primary","229","United Kingdom","5510","Production","882","Milk, whole fresh cow","1996","1996","tonnes","14808300","","Official data"
"QL","Livestock Primary","229","United Kingdom","5510","Production","882","Milk, whole fresh cow","1997","1997","tonnes","14841000","","Official data"
"QL","Livestock Primary","229","United Kingdom","5510","Production","882","Milk, whole fresh cow","1998","1998","tonnes","14632000","","Official data"
"QL","Livestock Primary","229","United Kingdom","5510","Production","882","Milk, whole fresh cow","1999","1999","tonnes","15014000","","Official data"
"QL","Livestock Primary","229","United Kingdom","5510","Production","882","Milk, whole fresh cow","2000","2000","tonnes","14488000","","Official data"
"QL","Livestock Primary","229","United Kingdom","5510","Production","882","Milk, whole fresh cow","2001","2001","tonnes","14707000","","Official data"
"QL","Livestock Primary","229","United Kingdom","5510","Production","882","Milk, whole fresh cow","2002","2002","tonnes","14869000","","Official data"
"QL","Livestock Primary","229","United Kingdom","5510","Production","882","Milk, whole fresh cow","2003","2003","tonnes","15010000","","Official data"
"QL","Livestock Primary","229","United Kingdom","5510","Production","882","Milk, whole fresh cow","2004","2004","tonnes","14555000","","Official data"
"QL","Livestock Primary","229","United Kingdom","5510","Production","882","Milk, whole fresh cow","2005","2005","tonnes","14473000","","Official data"
"QL","Livestock Primary","229","United Kingdom","5510","Production","882","Milk, whole fresh cow","2006","2006","tonnes","14316000","","Official data"
"QL","Livestock Primary","229","United Kingdom","5510","Production","882","Milk, whole fresh cow","2007","2007","tonnes","14023000","","Official data"
"QL","Livestock Primary","229","United Kingdom","5510","Production","882","Milk, whole fresh cow","2008","2008","tonnes","13719000","","Official data"
"QL","Livestock Primary","229","United Kingdom","5510","Production","882","Milk, whole fresh cow","2009","2009","tonnes","13852000","","Official data"
"QL","Livestock Primary","229","United Kingdom","5510","Production","882","Milk, whole fresh cow","2010","2010","tonnes","14071000","","Official data"
"QL","Livestock Primary","229","United Kingdom","5510","Production","882","Milk, whole fresh cow","2011","2011","tonnes","13849000","","Official data"
"QL","Livestock Primary","229","United Kingdom","5510","Production","882","Milk, whole fresh cow","2012","2012","tonnes","13843000","","Official data"
"QL","Livestock Primary","229","United Kingdom","5510","Production","882","Milk, whole fresh cow","2013","2013","tonnes","13935000","","Official data"
"QL","Livestock Primary","229","United Kingdom","5510","Production","882","Milk, whole fresh cow","2014","2014","tonnes","15050000","","Official data"
"QL","Livestock Primary","229","United Kingdom","5510","Production","882","Milk, whole fresh cow","2015","2015","tonnes","15324000","","Official data"
"QL","Livestock Primary","229","United Kingdom","5510","Production","882","Milk, whole fresh cow","2016","2016","tonnes","14662000","","Official data"
"QL","Livestock Primary","229","United Kingdom","5510","Production","882","Milk, whole fresh cow","2017","2017","tonnes","15256000","","Official data"
"QL","Livestock Primary","229","United Kingdom","5510","Production","987","Wool, greasy","1961","1961","tonnes","59602","","Official data"
"QL","Livestock Primary","229","United Kingdom","5510","Production","987","Wool, greasy","1962","1962","tonnes","59200","","Official data"
"QL","Livestock Primary","229","United Kingdom","5510","Production","987","Wool, greasy","1963","1963","tonnes","57500","","Official data"
"QL","Livestock Primary","229","United Kingdom","5510","Production","987","Wool, greasy","1964","1964","tonnes","57500","","Official data"
"QL","Livestock Primary","229","United Kingdom","5510","Production","987","Wool, greasy","1965","1965","tonnes","58600","","Official data"
"QL","Livestock Primary","229","United Kingdom","5510","Production","987","Wool, greasy","1966","1966","tonnes","59600","","Official data"
"QL","Livestock Primary","229","United Kingdom","5510","Production","987","Wool, greasy","1967","1967","tonnes","57700","","Official data"
"QL","Livestock Primary","229","United Kingdom","5510","Production","987","Wool, greasy","1968","1968","tonnes","54000","","Official data"
"QL","Livestock Primary","229","United Kingdom","5510","Production","987","Wool, greasy","1969","1969","tonnes","47600","","Official data"
"QL","Livestock Primary","229","United Kingdom","5510","Production","987","Wool, greasy","1970","1970","tonnes","46300","","Official data"
"QL","Livestock Primary","229","United Kingdom","5510","Production","987","Wool, greasy","1971","1971","tonnes","47000","","Official data"
"QL","Livestock Primary","229","United Kingdom","5510","Production","987","Wool, greasy","1972","1972","tonnes","47627","","Official data"
"QL","Livestock Primary","229","United Kingdom","5510","Production","987","Wool, greasy","1973","1973","tonnes","48489","","Official data"
"QL","Livestock Primary","229","United Kingdom","5510","Production","987","Wool, greasy","1974","1974","tonnes","49623","","Official data"
"QL","Livestock Primary","229","United Kingdom","5510","Production","987","Wool, greasy","1975","1975","tonnes","49304","","Official data"
"QL","Livestock Primary","229","United Kingdom","5510","Production","987","Wool, greasy","1976","1976","tonnes","47530","","Official data"
"QL","Livestock Primary","229","United Kingdom","5510","Production","987","Wool, greasy","1977","1977","tonnes","45808","","Official data"
"QL","Livestock Primary","229","United Kingdom","5510","Production","987","Wool, greasy","1978","1978","tonnes","49076","","Official data"
"QL","Livestock Primary","229","United Kingdom","5510","Production","987","Wool, greasy","1979","1979","tonnes","48068","","Official data"
